,CONF,DEC,MASK_NUM,OII,OII_err,RA,bit_code,gmag,redz,rmag,zmag,mask_name
202,3,0.0607628643552,1,9.49071794524,0.505742016831,39.4217793517,2032,23.3636649022,0.7491,22.6723637577,21.5417721501,st82-3hr
203,3,0.0740150419361,1,10.0717931045,0.518117870808,39.4625942237,128,23.7461659783,1.1577,23.737501906,23.4492337235,st82-3hr
204,-999,0.0169962462863,1,0.0,-1.0,39.3877594414,1792,23.2135044081,-999.0,21.9560880281,20.1145673488,st82-3hr
205,-999,0.127851834948,1,0.0,-1.0,39.1173578259,32,23.8753469889,-999.0,23.4473745228,22.7241141587,st82-3hr
206,-999,0.17827090398,1,0.0,-1.0,39.1987167139,32,23.8097175858,-999.0,23.3832498839,22.6554616809,st82-3hr
207,3,0.132276962948,1,11.686958393,0.228039787708,39.1335867764,1008,23.5850164029,0.88685,23.227961944,22.3234643206,st82-3hr
208,-999,0.171719027379,1,0.0,-1.0,39.1986569966,128,23.6075904196,-999.0,23.6250404681,23.1027610812,st82-3hr
209,3,0.141552882637,1,6.02213456873,0.506113147593,39.1613968485,32,23.8735853138,1.07755,23.5488737648,22.906330003,st82-3hr
210,-999,0.10217974538,1,0.0,-1.0,39.1089851748,32,23.8164380671,-999.0,23.5683742895,22.9640496287,st82-3hr
211,3,0.149224559217,1,2.0127469478,0.295276354871,39.1848398275,1792,23.3567984719,1.25185,22.2744701566,20.9378442611,st82-3hr
212,-999,0.134460135879,1,0.0,-1.0,39.1663816452,4,19.1827747797,-999.0,17.7906218602,17.0026141182,st82-3hr
213,3,0.151624422792,1,11.7899177401,0.916427892799,39.1984792815,32,23.7940998505,1.26935,23.3463184632,22.4205074786,st82-3hr
214,3,0.155477186194,1,7.3926593281,0.480503646587,39.215897393,1008,23.5526139623,1.06205,23.3703366217,22.3703836502,st82-3hr
215,3,0.107187852616,1,14.7673562842,0.818324127904,39.1476785054,2032,22.9273667862,1.01915,22.5403620123,21.7334877603,st82-3hr
216,3,0.109901614628,1,16.9770757487,0.732877995636,39.1577400133,48,23.714708673,1.0313,23.2217340019,22.3750742887,st82-3hr
217,3,0.121037283346,1,8.34070289246,0.675186039924,39.1799489516,768,23.5772428746,1.02315,22.284105278,20.5668957052,st82-3hr
218,-999,0.129724270738,1,0.0,-1.0,39.1971271901,2000,23.4797676288,-999.0,23.070559743,21.7684317362,st82-3hr
219,3,0.126736476597,1,11.2632082958,0.761346425469,39.1996672898,240,23.749678146,1.01765,23.5880559613,22.8254640918,st82-3hr
220,3,0.112563479115,1,14.9031048821,0.292777203642,39.1879965714,2032,23.0918273357,1.0017,22.4793866745,21.4362193369,st82-3hr
221,-999,0.0939244501548,1,0.0,-1.0,39.1646132799,1808,22.7912227747,-999.0,22.0439286204,20.712258171,st82-3hr
222,-999,0.108870825879,1,0.0,-1.0,39.1926986452,4,19.0305520659,-999.0,17.1933910392,15.9865789612,st82-3hr
223,3,0.130134095879,1,8.28529013388,0.507925474294,39.229266364,1008,23.6226112721,1.0223,23.3723930865,22.472538105,st82-3hr
224,-999,0.0826566401986,1,0.0,-1.0,39.1660727191,128,23.8596830786,-999.0,23.7946072182,23.1713014398,st82-3hr
225,3,0.103068580769,1,14.3183716429,0.354449371673,39.2042080301,2032,23.400945364,1.01795,23.0242005906,22.1206491666,st82-3hr
226,-999,0.0581072668789,1,0.0,-1.0,39.1430466452,4,22.5188398885,-999.0,20.5754931306,19.414089184,st82-3hr
227,-999,0.057925159923,1,0.0,-1.0,39.1582592413,1776,23.1574698246,-999.0,22.9346420164,22.1693794542,st82-3hr
228,-999,0.0851672448789,1,0.0,-1.0,39.2042026452,4,22.12123368,-999.0,20.5854477308,19.5350598746,st82-3hr
229,3,0.068506342043,1,6.19300108266,0.548882647308,39.1867309594,1792,23.3889397374,0.5065,22.3810766567,20.8048767761,st82-3hr
230,-999,0.0482250376379,1,0.0,-1.0,39.162555331,2,17.7426431934,-999.0,17.4571711212,17.3668442904,st82-3hr
231,3,0.0434282309802,1,16.8117952621,0.26653050519,39.1616718422,32,23.7406444933,0.92875,23.4598029435,22.7729031744,st82-3hr
232,-999,0.0378189078774,1,0.0,-1.0,39.1566040357,2288,23.6254359795,-999.0,23.3051712408,22.4293782373,st82-3hr
233,3,0.0592310146578,1,0.0,-1.0,39.1929297701,2032,23.4312945747,0.29395,23.2096177675,22.3592048391,st82-3hr
234,-999,0.0595695328789,1,0.0,-1.0,39.1973326452,4,21.7670311756,-999.0,19.8480488712,18.6480608563,st82-3hr
235,-999,0.0989162102459,1,0.0,-1.0,39.2619038383,768,23.5751624878,-999.0,22.9181682573,21.3191037091,st82-3hr
236,3,0.0568741857738,1,14.062833147,0.252810346999,39.201788528,208,23.1000790773,1.0257,22.9836944706,21.9550136294,st82-3hr
237,3,0.0480722945588,1,17.0023495672,0.58138320639,39.1920259187,768,23.6283384896,0.74985,22.9620339443,21.8205481235,st82-3hr
238,3,0.0601127219317,1,12.4974591595,0.602414774184,39.2143096483,2000,22.937846922,1.07455,22.771421168,21.7427111986,st82-3hr
239,-999,0.0614352773074,1,0.0,-1.0,39.2223399019,240,22.7873736287,-999.0,22.1847873549,21.2569215379,st82-3hr
240,3,0.0330299930946,1,7.70952040033,0.526094780793,39.1834245533,1792,23.5029911727,0.76325,22.3789406124,21.109523669,st82-3hr
241,-999,0.0687896553016,1,0.0,-1.0,39.2431636229,2032,23.3703037314,-999.0,23.1686461459,22.3196988292,st82-3hr
242,3,0.0609155937155,1,10.7860098294,0.244084066466,39.2402924695,2032,23.135651968,0.95075,22.5316065942,21.5677669876,st82-3hr
243,3,0.0268810447065,1,2.8477998487,0.395748458481,39.1928626026,32,23.876038233,0.38585,23.5336369263,22.8459637073,st82-3hr
244,3,0.0456593486562,1,15.5877740218,0.248542923171,39.2288170687,112,23.5341470189,1.0125,23.1503467392,22.556681795,st82-3hr
245,3,0.040662867758,1,5.12706421896,0.234496177362,39.2264457366,240,23.7185900729,1.0371,23.4994521588,22.5279045479,st82-3hr
246,3,0.0372514516428,1,22.5176561698,0.634944967272,39.2246499525,1776,23.141472989,1.00975,22.9712219842,22.3120694113,st82-3hr
247,3,0.0162856534868,1,8.80627382038,0.248383154743,39.1963539238,2032,22.9863700019,0.8451,22.3652361341,21.3578591431,st82-3hr
248,-999,0.0343468187764,1,0.0,-1.0,39.2279438297,112,23.7140347426,-999.0,23.2571772887,22.3668478946,st82-3hr
249,-999,0.0221594114082,1,0.0,-1.0,39.2132722376,1792,22.854680374,-999.0,22.393371095,21.0175228122,st82-3hr
250,-999,0.012922065111,1,0.0,-1.0,39.2052523165,32,23.8244757044,-999.0,23.3263735873,22.4804491324,st82-3hr
251,3,0.0217079650229,1,8.67567908063,0.566532507595,39.2227512382,2032,23.3749224361,1.0772,22.9279142007,21.7875355829,st82-3hr
252,3,0.0458937109407,1,13.2205380318,0.65094545121,39.2644092275,2032,23.2883445832,1.03225,22.9304435643,21.8637170751,st82-3hr
253,3,0.00990960372949,1,17.3411533889,0.550659942229,39.2143633245,48,23.0309252836,0.73045,22.4355472448,21.6902357883,st82-3hr
254,-999,0.0429343568789,1,0.0,-1.0,39.2792776452,4,21.8192668603,-999.0,20.6241835387,19.2954615049,st82-3hr
255,-999,-0.0196211945178,1,0.0,-1.0,39.1868118849,2048,23.5911852888,-999.0,23.5092412156,23.2635188272,st82-3hr
256,-999,0.0284405433609,1,0.0,-1.0,39.2648406076,160,23.7059701148,-999.0,23.5251447166,22.938400035,st82-3hr
257,3,0.0443649188933,1,7.80499262829,0.265784051183,39.295850262,1008,23.5734646731,1.0842,23.0599756076,22.0072384758,st82-3hr
258,3,0.0101650548558,1,11.9468296564,0.952631577548,39.2485882097,1008,23.5561139714,0.9443,23.1708711045,22.2807826263,st82-3hr
259,-999,0.0284703168789,1,0.0,-1.0,39.2829896452,4,19.952431366,-999.0,18.3705484848,17.5763712906,st82-3hr
260,3,-0.0164922611591,1,19.3920799032,0.558462494651,39.218252757,192,23.239399313,0.7183,22.9764101169,22.5290633099,st82-3hr
261,-999,-0.0333412261211,1,0.0,-1.0,39.1962526452,4,22.2025819333,-999.0,20.2871301943,18.8175207952,st82-3hr
262,3,0.0269090278865,1,13.0469157454,0.601735538534,39.2967732344,1776,22.1753455461,1.06325,21.735869104,20.8984774398,st82-3hr
263,-999,-0.0205173219126,1,0.0,-1.0,39.2303763508,48,23.7008767569,-999.0,23.1459129996,22.125802763,st82-3hr
264,3,0.019106675872,1,14.0134652893,0.691968927389,39.2955465429,240,23.5893651721,1.2698,23.3365322948,22.753742909,st82-3hr
265,-999,0.00108610935722,1,0.0,-1.0,39.2713234215,2032,22.7180712268,-999.0,22.4210482063,21.7882660893,st82-3hr
266,3,-0.0103511208103,1,6.22617952519,0.481513395345,39.2586229591,80,23.7921566736,1.15655,23.6312194292,22.461436324,st82-3hr
267,3,0.000628999484889,1,13.7884695214,0.726994935423,39.2846984283,1008,23.6098483286,1.27915,23.1366723573,22.2626449058,st82-3hr
268,-999,-0.0437440311211,1,0.0,-1.0,39.2201806452,4,22.4016047506,-999.0,20.61391684,19.4977351322,st82-3hr
269,3,-0.00612362982988,1,10.2421685952,0.232186702039,39.2830461253,1008,23.5854225695,1.4545,23.4859626153,22.8842926162,st82-3hr
270,-999,-0.0315426851211,1,0.0,-1.0,39.2504026452,4,19.2228142179,-999.0,17.8892626663,17.0754357639,st82-3hr
271,-999,-0.0539245342495,1,0.0,-1.0,39.2220972195,1536,23.252358604,-999.0,22.2693909584,21.0965837751,st82-3hr
272,3,-0.0554859950453,1,36.8229822033,0.350623106174,39.2231724485,240,22.0119481843,0.9232,21.5718403179,20.6788131035,st82-3hr
273,3,-0.0617982422427,1,14.9986774179,0.237573182387,39.2224203946,1920,23.1932430078,1.04325,23.2132790681,22.7683794334,st82-3hr
274,3,-0.0411681349592,1,7.55133861468,0.239715382463,39.2609251017,112,23.7291396742,0.8159,23.3891556292,22.573308786,st82-3hr
275,-999,-0.0144352787745,1,0.0,-1.0,39.3059539401,1008,23.6088708493,-999.0,23.1494064004,22.2087372803,st82-3hr
276,-999,-0.0620511191211,1,0.0,-1.0,39.2392826452,4,22.0901660105,-999.0,21.4356803468,20.3677180883,st82-3hr
277,-999,-0.00928622288405,1,0.0,-1.0,39.3303942949,768,23.5963054932,-999.0,22.7489686051,21.2950095502,st82-3hr
278,-999,-0.0222766681362,1,0.0,-1.0,39.3157006928,128,23.8256957802,-999.0,23.7319450935,23.2240326269,st82-3hr
279,-999,-0.0518037233214,1,0.0,-1.0,39.2749588612,2032,23.0064389485,-999.0,22.5550345808,21.6788462952,st82-3hr
280,-999,-0.0709594733024,1,0.0,-1.0,39.2602960373,2,19.5323099406,-999.0,19.2437271367,19.1848487028,st82-3hr
281,-999,-999.0,2,0.0,-1.0,-999.0,-999,,-999.0,,,COSMOS-1
282,-999,2.35169411474,2,0.0,-1.0,149.863104234,8,23.6345919638,-999.0,23.1748791942,22.64139983,COSMOS-1
283,-999,2.34846275905,2,0.0,-1.0,149.891659278,80,23.7700876947,-999.0,23.4921901664,22.5023646029,COSMOS-1
284,3,2.34842184822,2,19.1225056538,0.387199028505,149.835338862,216,23.1832241253,0.84075,22.8799538848,21.965066991,COSMOS-1
285,-999,2.34582631786,2,0.0,-1.0,149.837567654,2008,22.9905775922,-999.0,22.7086711738,21.7855577243,COSMOS-1
286,3,2.34383392221,2,17.2981479886,0.366337795636,149.834747936,984,23.4927194172,1.24035,23.3984233453,22.4868553964,COSMOS-1
287,-999,2.33812835074,2,0.0,-1.0,149.926529522,64,23.7821548649,-999.0,23.990703137,22.6231262485,COSMOS-1
288,3,2.33587190279,2,6.02206873687,0.239420609571,149.934394923,152,21.8964368099,0.6944,21.4801138275,20.8529082363,COSMOS-1
289,3,2.33720575508,2,13.9001739328,0.29228768623,149.830664015,208,23.7545863961,1.4533,23.6414863008,22.5784055131,COSMOS-1
290,3,2.3330829744,2,11.8882243752,0.232783664309,149.873021458,2008,23.1726890634,1.2121,22.8449723442,22.1017962628,COSMOS-1
291,3,2.33234120983,2,29.6221426384,0.341140085305,149.816878724,8,23.3280967832,0.7607,22.8768518851,22.2729933384,COSMOS-1
292,3,2.32407010092,2,16.5025465875,0.281867658775,149.918216723,2000,23.1671376932,0.93495,22.663592831,21.5236788733,COSMOS-1
293,-999,2.32096846623,2,0.0,-1.0,149.916570447,976,23.5919322541,-999.0,23.1115891895,21.9950552673,COSMOS-1
294,3,2.32183073664,2,19.867473539,0.403130071122,149.811672168,2008,23.1546288171,1.11025,22.7480202108,22.0641795899,COSMOS-1
295,-999,2.31089729608,2,0.0,-1.0,149.930526225,2008,23.3396550423,-999.0,22.8315729733,21.9782103133,COSMOS-1
296,-999,2.30896381096,2,0.0,-1.0,149.917235271,512,23.5190679654,-999.0,23.4827431823,23.2289570423,COSMOS-1
297,3,2.30681689514,2,13.627725437,0.234243503126,149.920787901,1744,23.0903176323,0.9278,22.657572621,21.5982620795,COSMOS-1
298,3,2.30691039889,2,6.36779214686,0.312719250785,149.816993814,2000,22.7083426872,0.89185,22.0053434411,20.7913217741,COSMOS-1
299,3,2.30222173052,2,20.092841156,0.520150671218,149.891161817,1928,23.3549481515,1.535,23.3445639432,22.8162257855,COSMOS-1
300,-999,2.2979721235,2,0.0,-1.0,149.92885567,64,23.7905590424,-999.0,23.4971111518,22.7159554284,COSMOS-1
301,-999,2.2954512606,2,0.0,-1.0,149.932931096,2000,23.3578861348,-999.0,22.8037626504,21.3955928677,COSMOS-1
302,3,2.29740368158,2,33.5134086899,0.38481073613,149.812824965,216,22.973535649,0.8502,22.5966752862,21.9234592316,COSMOS-1
303,-999,2.29135422417,2,0.0,-1.0,149.930114824,8,23.9816405715,-999.0,23.3798740091,22.6602430328,COSMOS-1
304,-999,2.2886911756,2,0.0,-1.0,149.935914374,968,23.4871815753,-999.0,23.3922830923,22.7792622187,COSMOS-1
305,-999,2.28749576669,2,0.0,-1.0,149.914037134,2,18.3833262623,-999.0,18.1070505037,18.0510484564,COSMOS-1
306,-999,2.28717562517,2,0.0,-1.0,149.825356273,2000,23.2278446582,-999.0,22.5833846207,21.6942059236,COSMOS-1
307,3,2.2837313008,2,11.1579852834,0.266598500404,149.848862981,64,23.8185961242,0.9347,23.5179430831,22.6702485701,COSMOS-1
308,3,2.27932025444,2,32.022843182,0.382674351424,149.910525408,1536,23.0271310593,0.73345,22.1483227851,21.2421121617,COSMOS-1
309,3,2.27882880026,2,8.52281336041,0.282409372797,149.823346925,8,23.7358204413,0.84885,23.3006370118,22.6224618989,COSMOS-1
310,3,2.27500207113,2,16.7920213544,0.352835138796,149.878890736,64,23.6662044897,1.4019,23.4174396481,22.7720265148,COSMOS-1
311,-999,2.27426217424,2,0.0,-1.0,149.825049786,976,23.5410021735,-999.0,23.4342273953,22.0432473509,COSMOS-1
312,3,2.27160170059,2,8.45105550922,0.26722209596,149.810678462,208,23.7699269777,1.2247,23.6401750779,22.7542973332,COSMOS-1
313,2,2.26719656542,2,17.5296201759,0.351394146877,149.841424699,1552,22.979288693,0.8504,22.1136294271,21.0736063883,COSMOS-1
314,3,2.26419846102,2,9.68152859353,0.238740927836,149.8662653,728,23.5126486831,0.7926,23.0546122316,22.2515798733,COSMOS-1
315,3,2.25745581888,2,20.1812896798,0.466613510876,149.904012807,216,23.2134868037,1.3244,23.1504672547,22.5710586853,COSMOS-1
316,-999,2.25464395605,2,0.0,-1.0,149.836734024,2,20.0184576969,-999.0,19.6567703293,19.5430762421,COSMOS-1
317,3,2.25083650815,2,16.9721158173,0.359518235488,149.886315086,8,23.9016070586,0.74485,23.3270011856,22.6259356006,COSMOS-1
318,-999,2.24843782472,2,0.0,-1.0,149.837246745,1792,23.1949073641,-999.0,22.1023830059,20.7150284094,COSMOS-1
319,3,2.24425213427,2,20.5324117486,0.265683124787,149.88867622,2000,23.3348194037,1.17915,22.9211158375,21.5142843132,COSMOS-1
320,-999,2.24113539983,2,0.0,-1.0,149.902017632,2008,23.2221921547,-999.0,23.066613475,22.2054522968,COSMOS-1
321,-999,2.23922067578,2,0.0,-1.0,149.899197787,8,23.5463675331,-999.0,22.9604514217,22.3140124218,COSMOS-1
322,3,2.23686246054,2,12.4465802176,0.272531194507,149.905392689,2000,23.3415206207,0.9507,22.9011812893,21.7840990317,COSMOS-1
323,3,2.23678671604,2,16.5139169429,0.287075669183,149.842878918,8,22.3108439215,0.9336,21.8146389079,21.2026609424,COSMOS-1
324,-999,2.23248124025,2,0.0,-1.0,149.897127122,216,23.6866696642,-999.0,23.3776121304,22.3677437028,COSMOS-1
325,-999,2.23116358604,2,0.0,-1.0,149.874697927,4,20.2436116356,-999.0,18.5796539836,17.7100134787,COSMOS-1
326,1,2.22952449943,2,13.1105600151,0.280443271595,149.852892863,200,23.1473656806,1.17335,22.932893693,22.4250151492,COSMOS-1
327,1,2.22448462775,2,11.2588473826,0.311940009371,149.848120277,8,23.3785696026,1.47695,23.3128668731,22.968889119,COSMOS-1
328,1,2.21992732254,2,4.08678712732,0.178002137944,149.909810764,8,23.7278095024,1.29945,23.2042112519,22.477660905,COSMOS-1
329,-999,2.21343108974,2,0.0,-1.0,149.888966325,1672,22.6480746889,-999.0,22.485793808,22.0106179974,COSMOS-1
330,-999,2.21231687211,2,0.0,-1.0,149.811669527,1856,22.2965868976,-999.0,21.7338985198,20.1103528051,COSMOS-1
331,-999,2.20593912059,2,0.0,-1.0,149.921613685,2000,22.6272773361,-999.0,21.7820236564,20.7072239194,COSMOS-1
332,-999,2.20149938808,2,0.0,-1.0,149.911793699,192,23.6096253204,-999.0,23.6094911778,22.877198618,COSMOS-1
333,-999,2.19701000712,2,0.0,-1.0,149.925783668,1936,23.2094128854,-999.0,22.4179775562,21.1451445437,COSMOS-1
334,-999,2.19523114017,2,0.0,-1.0,149.89935048,144,22.5102834698,-999.0,21.5363953437,20.319069801,COSMOS-1
335,-999,2.19495837001,2,0.0,-1.0,149.846477233,1672,22.7532601855,-999.0,22.7145392454,22.2702919524,COSMOS-1
336,-999,2.1905836568,2,0.0,-1.0,149.898378763,208,23.6055481284,-999.0,23.4347368564,22.6349074645,COSMOS-1
337,3,2.18996016186,2,1.59911070547,0.243898605745,149.858250068,208,21.6340370965,0.7073,21.0017306536,19.8281677644,COSMOS-1
338,-999,2.18753340534,2,0.0,-1.0,149.872336236,64,23.8343694682,-999.0,23.5649680813,22.5033958492,COSMOS-1
339,3,2.18395536245,2,16.8237520363,0.30221413603,149.901719711,1536,22.6533998557,0.77265,21.9047332405,21.0632577759,COSMOS-1
340,-999,2.18088090272,2,0.0,-1.0,149.912385671,216,23.3119233586,-999.0,23.2823069335,22.4722041125,COSMOS-1
341,-999,2.18165576089,2,0.0,-1.0,149.82243135,24,23.1505637474,-999.0,22.7750000454,22.2142661703,COSMOS-1
342,-999,2.17785600227,2,0.0,-1.0,149.87473551,2000,23.2883094704,-999.0,22.8527519976,21.8022768809,COSMOS-1
343,-999,2.17459696279,2,0.0,-1.0,149.874280616,2,20.1229657036,-999.0,19.8529575446,19.808794537,COSMOS-1
344,-999,2.17307292827,2,0.0,-1.0,149.861819451,768,23.5615111085,-999.0,22.2085920924,20.5829864924,COSMOS-1
345,3,2.17210777885,2,10.1417207488,0.384957756519,149.81867881,2000,23.3800097975,1.10575,23.430981813,22.5589920467,COSMOS-1
346,-999,2.16636243377,2,0.0,-1.0,149.808196076,2,19.0891507989,-999.0,18.8429769801,18.8154585044,COSMOS-1
347,-999,2.16041744703,2,0.0,-1.0,149.884766965,80,23.7925937475,-999.0,23.6243792935,22.4207825014,COSMOS-1
348,-999,2.15393513182,2,0.0,-1.0,149.873814176,2000,23.2802915093,-999.0,22.9220355808,21.7797782118,COSMOS-1
349,-999,2.14721541142,2,0.0,-1.0,149.891373472,208,23.5930225411,-999.0,23.1519528257,22.1696511453,COSMOS-1
350,-999,2.14406385601,2,0.0,-1.0,149.846952031,2000,23.1756512161,-999.0,22.6113176865,21.5625940149,COSMOS-1
351,-999,2.14100408604,2,0.0,-1.0,149.846217927,4,20.5959287179,-999.0,18.8476690646,17.9302547756,COSMOS-1
352,-999,2.13798885126,2,0.0,-1.0,149.820795032,2008,22.8414160895,-999.0,22.4254204842,21.5622952586,COSMOS-1
353,1,2.13330980162,2,5.47397242745,0.254888929053,149.841566844,8,23.794670869,1.45565,23.3202123139,22.7511894285,COSMOS-1
354,-999,2.13012607016,2,0.0,-1.0,149.868871187,216,22.5428661582,-999.0,22.2249987437,21.6248284241,COSMOS-1
355,-999,2.12723893614,2,0.0,-1.0,149.872660869,1680,22.8466228632,-999.0,22.0375713943,21.0539006957,COSMOS-1
356,-999,2.12475556448,2,0.0,-1.0,149.852747237,768,23.5189106466,-999.0,22.9350453853,21.5176684654,COSMOS-1
357,-999,2.1187066838,2,0.0,-1.0,149.930854646,8,20.5094220111,-999.0,20.1463061571,19.6617148758,COSMOS-1
358,-999,2.11632698604,2,0.0,-1.0,149.911727927,4,21.0542720758,-999.0,19.2742514175,18.332009646,COSMOS-1
359,-999,2.11476493206,2,0.0,-1.0,149.811240123,2008,23.3720910582,-999.0,22.9353170869,22.0650698092,COSMOS-1
360,3,2.10757635047,2,2.68316112133,0.185769600341,149.858727085,8,23.8015305246,0.7874,23.3907248126,22.8175275746,COSMOS-1
361,3,2.36006004535,2,8.22451468506,0.248519426992,149.656872591,2008,23.4237858474,0.8688,22.9021979828,22.0098171233,COSMOS-1
362,-999,2.35560784585,2,0.0,-1.0,149.70528801,1544,23.1295968405,-999.0,23.0720034045,22.6840711432,COSMOS-1
363,3,2.35286226103,2,6.73246435272,0.258198053704,149.713715004,2000,23.067143726,0.90995,22.3448463075,21.0722147037,COSMOS-1
364,3,2.35269976059,2,7.67730524594,0.255620845912,149.647303025,216,23.1865738307,0.9464,22.8580083317,22.0633280167,COSMOS-1
365,-999,2.3497947217,2,0.0,-1.0,149.647914184,216,23.5671433058,-999.0,23.394410202,22.753686583,COSMOS-1
366,3,2.34516256519,2,21.3956776003,0.320971457755,149.6879583,192,23.5931814981,0.8564,23.5956274975,22.8904070386,COSMOS-1
367,3,2.34307297312,2,14.4388241735,0.472849163629,149.652435915,208,23.6182801745,0.9436,23.4993276292,22.6143525541,COSMOS-1
368,3,2.34120476788,2,14.7540145687,0.258039640648,149.626990141,216,23.374747232,0.8537,23.0219994401,22.405944255,COSMOS-1
369,3,2.33484013239,2,24.8584164449,0.251869198483,149.693625775,2008,22.3479702632,1.1015,21.9912598059,21.1756691196,COSMOS-1
370,-999,2.33281338604,2,0.0,-1.0,149.686257927,4,22.141053606,-999.0,20.3238515945,19.2326479127,COSMOS-1
371,3,2.32928684371,2,7.93177544208,0.281626990144,149.731283083,768,23.5653724263,0.7845,22.6163597758,21.4483641428,COSMOS-1
372,3,2.32800468255,2,15.2413488474,0.318908434962,149.712305056,8,23.9217302917,0.75695,23.3777691329,22.6011650429,COSMOS-1
373,-999,2.32277007337,2,0.0,-1.0,149.719507714,8,20.8397956262,-999.0,20.352105419,19.7589582539,COSMOS-1
374,3,2.3225356271,2,16.2548474238,0.372283089133,149.657607532,2000,23.0875766484,1.00935,22.385340082,21.2073212586,COSMOS-1
375,3,2.31650008778,2,3.8816221354,0.171254840162,149.659408085,768,23.5649412453,1.02695,22.9882267559,21.4591092354,COSMOS-1
376,-999,2.31190209828,2,0.0,-1.0,149.693806133,216,23.632176211,-999.0,23.2993469282,22.4714978554,COSMOS-1
377,-999,2.31126975204,2,0.0,-1.0,149.635167659,2,19.3778728225,-999.0,19.0585598175,18.9476982896,COSMOS-1
378,-999,2.30890002382,2,0.0,-1.0,149.629665196,2008,23.0442538998,-999.0,22.5386431191,21.6309331198,COSMOS-1
